game,rl_player,rl_team,winner,turns,capped,score_a,score_b,total_reward,avg_reward_recent,win_rate_recent,policy_loss,entropy,avg_selected_action_prob,grad_norm,weight_delta_norm,learning_rate,epsilon,temperature,decisions,explored_actions,sampled_actions,greedy_actions,checkpoint_path,eval_win_rate,eval_avg_reward,warning
30,1,B,A,436,False,8,6,-540.5875000000001,-109.79015625000001,0.4,-27.325725555419922,0.4781409502029419,0.6741470067462936,52.42249722692084,0.00018227363993341861,1e-05,0.1,1.0,49,2,47,0,,,,
31,2,A,A,386,False,8,6,515.3109375,-89.62560483870968,0.41935483870967744,2.408755302429199,0.45636048913002014,0.7371956381414618,32.103012825412385,0.00018091994975995385,1e-05,0.1,1.0,49,2,47,0,,,,
32,3,B,B,349,False,6,8,514.4578125,-70.74799804687501,0.4375,24.534788131713867,0.49548017978668213,0.6407562748931173,52.968105174865784,0.00019315858601775984,1e-05,0.1,1.0,45,4,41,0,,,,
33,0,A,B,385,False,6,8,-523.421875,-84.46538825757577,0.42424242424242425,-20.52891731262207,0.630163848400116,0.6342640249251773,49.449209778533536,0.0001864078779582357,1e-05,0.1,1.0,46,5,41,0,,,,
34,1,B,B,359,False,7,8,499.55625,-67.28828125000001,0.4411764705882353,27.025182723999023,0.47386330366134644,0.6935681305798093,55.32225596931055,0.0001935506572344127,1e-05,0.1,1.0,43,6,37,0,,,,
35,2,A,A,213,False,8,2,521.4140625,-50.468214285714296,0.45714285714285713,-17.71072006225586,0.4467088282108307,0.7014136773883368,57.391125465117646,0.00017948027062485492,1e-05,0.1,1.0,30,2,28,0,,,,
36,3,B,B,293,False,5,8,510.9296875,-34.87382812500001,0.4722222222222222,-10.267471313476562,0.3786839544773102,0.7410925340020296,46.506783840399414,0.0001758421247117848,1e-05,0.1,1.0,33,3,30,0,,,,
37,0,A,B,371,False,7,8,-530.4484375000001,-48.2677364864865,0.4594594594594595,-12.209100723266602,0.4317728877067566,0.6378981032369418,42.726856469520456,0.00017762550040455668,1e-05,0.1,1.0,44,7,37,0,,,,
38,1,B,B,273,False,5,8,513.1,-33.49490131578949,0.47368421052631576,-7.875094890594482,0.5817005038261414,0.6887836736052784,48.03801581601649,0.00018962007664339578,1e-05,0.1,1.0,44,2,42,0,,,,
39,2,A,B,548,False,7,8,-565.984375,-47.14847756410258,0.46153846153846156,70.49240112304688,0.5229145288467407,0.5932208217768099,125.53019759802805,0.0002817517255841532,1e-05,0.1,1.0,71,10,61,0,,,,
40,3,B,B,324,False,6,8,521.875,-32.922890625000015,0.475,-15.010422706604004,0.6001506447792053,0.5756729435831919,31.72596369847895,0.00026308733452596434,1e-05,0.1,1.0,43,10,33,0,,,,
41,0,A,B,358,False,7,8,-526.6140625,-44.964138719512206,0.4634146341463415,27.425363540649414,0.49297061562538147,0.681947243684593,39.03229124664177,0.00025669704504196057,1e-05,0.1,1.0,41,2,39,0,,,,
42,1,B,A,432,False,8,7,-508.0828125,-55.99077380952382,0.4523809523809524,4.512125492095947,0.5932932496070862,0.6362455189702343,104.2616171203155,0.0002541685148974121,1e-05,0.1,1.0,54,8,46,0,,,,
43,2,A,B,376,False,5,8,-539.67265625,-67.23918968023258,0.4418604651162791,-30.247793197631836,0.7483097910881042,0.555898822259511,83.5510282132568,0.000234892620594651,1e-05,0.1,1.0,45,7,38,0,,,,
44,3,B,A,397,False,8,5,-549.4875000000001,-78.19937855113639,0.4318181818181818,-9.8095121383667,0.591610312461853,0.6374622473475646,33.01610601893497,0.0002299707794441536,1e-05,0.1,1.0,53,6,47,0,,,,
45,0,A,B,203,False,2,8,-521.12578125,-88.04218750000003,0.4222222222222222,0.4732263684272766,0.7731015086174011,0.585267277773131,46.853152361968256,0.0002346283995927957,1e-05,0.1,1.0,22,2,20,0,,,,
46,1,B,A,233,False,8,7,-478.11171875,-96.52195991847829,0.41304347826086957,-4.8881306648254395,0.4965475797653198,0.8159285852064689,4.728985290807931,0.00021202009062039576,1e-05,0.1,1.0,21,0,21,0,,,,
47,2,A,B,492,False,7,8,-529.9171875,-105.74313497340428,0.40425531914893614,11.29983901977539,0.4579004943370819,0.6562837534472923,48.22212946921155,0.00023531774313551016,1e-05,0.1,1.0,59,7,52,0,,,,
48,3,B,A,398,False,8,6,-536.0421875000001,-114.70769856770836,0.3958333333333333,11.506377220153809,0.5181767344474792,0.7537856769215848,19.996708970699636,0.00021331981252863835,1e-05,0.1,1.0,56,2,54,0,,,,
49,0,A,A,198,False,8,5,518.6390625,-101.78225446428574,0.40816326530612246,10.911808967590332,0.6071856021881104,0.6290059407838271,26.205505110686232,0.00022769381708369295,1e-05,0.1,1.0,32,2,30,0,,,,
50,1,B,B,246,False,3,8,515.7578125,-89.43145312500002,0.42,2.8728444576263428,0.31397828459739685,0.7952810988761485,13.575466884280042,0.0002067332913689997,1e-05,0.1,1.0,30,4,26,0,,,,
51,2,A,A,362,False,8,7,505.7921875,-77.76040134803924,0.43137254901960786,-6.158277988433838,0.7017977237701416,0.577944138291941,34.5334354417413,0.0002034789932162575,1e-05,0.1,1.0,33,4,29,0,,,,
52,3,B,B,429,False,7,8,479.2453124999999,-67.04875300480772,0.4423076923076923,-12.793427467346191,0.43010082840919495,0.6967735425100358,36.22460460481588,0.00018942795590428987,1e-05,0.1,1.0,43,8,35,0,,,,
53,0,A,A,317,False,8,2,514.090625,-56.0838590801887,0.4528301886792453,-4.96711540222168,0.3403792977333069,0.7665069640648586,19.47967172506152,0.0001744885570176539,1e-05,0.1,1.0,27,1,26,0,,,,
54,1,B,B,246,False,5,8,507.5625,-45.64596354166669,0.46296296296296297,5.635025978088379,0.5907052755355835,0.6482417199417556,38.075051651670194,0.00018941315715639823,1e-05,0.1,1.0,38,4,34,0,,,,
55,2,A,A,399,False,8,7,521.103125,-35.34143465909093,0.4727272727272727,0.15649302303791046,0.4266018867492676,0.7423909098142758,40.31315632921196,0.00019228776216676972,1e-05,0.1,1.0,46,6,40,0,,,,
56,3,B,A,297,False,8,5,-542.0656250000001,-44.390080915178594,0.4642857142857143,-18.227588653564453,0.597510576248169,0.6818140992519299,44.36007862196776,0.00018999077981052788,1e-05,0.1,1.0,30,3,27,0,,,,
57,0,A,B,265,False,4,8,-530.8234375,-52.923999451754405,0.45614035087719296,-26.79237174987793,0.7341150045394897,0.4859719512921979,73.23436410580996,0.00024129788421787233,1e-05,0.1,1.0,37,6,31,0,,,,
58,1,B,A,339,False,8,6,-524.23203125,-61.05000000000002,0.4482758620689655,-22.38732147216797,0.47112715244293213,0.6414078628748197,61.72696218949544,0.00025682015267768104,1e-05,0.1,1.0,32,4,28,0,,,,
59,2,A,B,387,False,6,8,-532.6921875,-69.04393538135595,0.4406779661016949,-12.350603103637695,0.5662255883216858,0.6837588787034642,47.62155139940976,0.00025364605294046376,1e-05,0.1,1.0,52,6,46,0,,,,
60,3,B,B,429,False,6,8,503.2765625,-59.50526041666669,0.45,22.104679107666016,0.36912524700164795,0.6998807303696268,96.23515341130036,0.00026357443480251515,1e-05,0.1,1.0,55,6,49,0,,,,
61,0,A,B,295,False,6,8,-507.809375,-66.85450819672133,0.4426229508196721,-8.418411254882812,0.4298614263534546,0.7808159630469702,14.123319514135735,0.00023908446752093622,1e-05,0.1,1.0,27,1,26,0,,,,
62,1,B,B,186,False,4,8,525.525,-57.30000000000001,0.45161290322580644,-2.0857625007629395,0.3720785677433014,0.8170853947047834,21.43796508270272,0.00022911507400472667,1e-05,0.1,1.0,27,2,25,0,,,,
63,2,A,B,309,False,7,8,-509.01015625,-64.47000248015874,0.4444444444444444,0.553540050983429,0.4314660429954529,0.7771165102720261,10.718882919562015,0.0002085958444974258,1e-05,0.1,1.0,30,3,27,0,,,,
64,3,B,B,283,False,6,8,505.95625,-55.55709228515626,0.453125,13.139974594116211,0.47839540243148804,0.6593236926485866,54.81192294229917,0.00023995286946905349,1e-05,0.1,1.0,38,3,35,0,,,,
65,0,A,A,327,False,8,7,516.1328125,-46.76186298076924,0.46153846153846156,5.731188774108887,0.39613062143325806,0.6434048437450579,21.961362024673047,0.00022053074364112113,1e-05,0.1,1.0,29,5,24,0,,,,
66,1,B,B,299,False,7,8,527.5734375,-38.05981297348485,0.4696969696969697,-2.1151010990142822,0.450919508934021,0.7495705848559737,9.35918868842061,0.00020018166786772818,1e-05,0.1,1.0,32,0,32,0,,,,
67,2,A,A,507,False,8,7,469.57343749999995,-30.483197294776126,0.47761194029850745,22.505821228027344,0.374203085899353,0.7209727610458998,46.9317944148323,0.00020705063749585002,1e-05,0.1,1.0,48,6,42,0,,,,
68,3,B,A,295,False,8,6,-505.66171875,-37.47111672794118,0.47058823529411764,17.5372371673584,0.35404399037361145,0.7119515016401077,62.82968762362535,0.00025383321812448535,1e-05,0.1,1.0,34,3,31,0,,,,
69,0,A,B,233,False,6,8,-497.25390625,-44.13463541666667,0.463768115942029,-4.399751663208008,0.5749518275260925,0.6209782730533208,9.480052249163878,0.00022963218309677877,1e-05,0.1,1.0,28,1,27,0,,,,
70,1,B,B,345,False,5,8,520.190625,-36.072845982142866,0.4714285714285714,1.4730814695358276,0.38753756880760193,0.7125314042999185,54.51329199119525,0.00023831185641224063,1e-05,0.1,1.0,43,3,40,0,,,,
71,2,A,B,309,False,4,8,-545.7734375,-43.25172755281691,0.4647887323943662,-2.7004337310791016,0.4218694865703583,0.6682416630973078,18.095432991128533,0.00022655643368439362,1e-05,0.1,1.0,29,4,25,0,,,,
72,3,B,A,304,False,8,6,-523.0968750000001,-49.916243489583344,0.4583333333333333,14.544940948486328,0.780578076839447,0.5726096516886737,46.3315423472617,0.0002423196271636839,1e-05,0.1,1.0,43,4,39,0,,,,
73,0,A,B,305,False,5,8,-539.1750000000001,-56.61841823630138,0.4520547945205479,44.16364669799805,0.44886013865470886,0.6538622475539645,63.761742679127074,0.00024091033307590016,1e-05,0.1,1.0,33,5,28,0,,,,
74,1,B,A,239,False,8,7,-488.8296875,-62.459111064189194,0.44594594594594594,-3.1133904457092285,0.5145422220230103,0.715637763030827,10.888304619733741,0.00021689992736120353,1e-05,0.1,1.0,12,1,11,0,,,,
75,2,A,B,272,False,6,8,-502.90625,-68.33173958333334,0.44,-36.549163818359375,0.5231741666793823,0.5665443466174839,83.77069546551725,0.00023766154540821305,1e-05,0.1,1.0,35,7,28,0,,,,
76,3,B,B,441,False,7,8,480.375,-61.111914062500006,0.4473684210526316,-8.834786415100098,0.5178278088569641,0.6043161322227761,37.4587358503638,0.000212469967688897,1e-05,0.1,1.0,42,4,38,0,,,,
77,0,A,A,363,False,8,6,475.2046874999999,-54.14676339285715,0.45454545454545453,-2.876271963119507,0.6010506749153137,0.6362738534032056,30.775044412316326,0.00022911574193286625,1e-05,0.1,1.0,48,2,46,0,,,,
78,1,B,B,308,False,6,8,502.3078125,-47.01273036858975,0.46153846153846156,-22.91339111328125,0.5787674784660339,0.6319454353780561,45.68678365655134,0.000220743470639083,1e-05,0.1,1.0,43,4,39,0,,,,
79,2,A,B,408,False,6,8,-517.071875,-52.96284612341773,0.45569620253164556,17.69153594970703,0.3282453715801239,0.702578597599556,62.32873476736977,0.00027933897283658344,1e-05,0.1,1.0,44,6,38,0,,,,
80,3,B,A,334,False,8,7,-534.0625,-58.976591796875006,0.45,-29.003772735595703,0.4917038381099701,0.6442489924544688,40.983012510946935,0.00024810836007842956,1e-05,0.1,1.0,44,3,41,0,,,,
81,0,A,A,273,False,8,5,519.778125,-51.83147183641976,0.4567901234567901,-43.156890869140625,0.4676875174045563,0.6537875697152501,62.52713633167486,0.00023273727522196567,1e-05,0.1,1.0,38,6,32,0,,,,
82,1,B,A,341,False,8,5,-554.0375,-57.955935594512205,0.45121951219512196,18.156597137451172,0.6390792727470398,0.552256644075094,48.80832497311585,0.00020726454933425636,1e-05,0.1,1.0,34,7,27,0,,,,
83,2,A,A,363,False,8,7,495.95,-51.2823701054217,0.4578313253012048,7.4211039543151855,0.6765941977500916,0.5870266015890446,39.73758635042337,0.0001838340978225083,1e-05,0.1,1.0,60,6,54,0,,,,
84,3,B,B,280,False,6,8,506.459375,-44.64258742559525,0.4642857142857143,-28.882339477539062,0.42327913641929626,0.6394815990764642,68.85989472959787,0.00018273629582298839,1e-05,0.1,1.0,35,6,29,0,,,,
85,0,A,B,346,False,5,8,-535.9562500000001,-50.422748161764716,0.4588235294117647,3.601162910461426,0.385324627161026,0.6775749535698706,32.203098221430494,0.00018650605821866073,1e-05,0.1,1.0,33,3,30,0,,,,
86,1,B,B,275,False,6,8,516.91875,-43.82575399709304,0.46511627906976744,-9.998720169067383,0.5223836898803711,0.6687165437515803,45.783696256260995,0.00017876802670359622,1e-05,0.1,1.0,41,5,36,0,,,,
87,2,A,B,261,False,6,8,-510.71250000000003,-49.192268318965525,0.45977011494252873,-6.626945972442627,0.48805496096611023,0.7031339594395831,35.244140431390015,0.0001888207884761743,1e-05,0.1,1.0,32,1,31,0,,,,
88,3,B,A,491,False,8,7,-536.4679687500001,-54.72949218750001,0.45454545454545453,-13.584554672241211,0.4796926975250244,0.6634847168364048,50.76121578824283,0.00019116847142142641,1e-05,0.1,1.0,57,7,50,0,,,,
89,0,A,B,386,False,5,8,-555.0500000000001,-60.3510709269663,0.449438202247191,10.397069931030273,0.643994152545929,0.5922098603425862,33.116459179196234,0.0001946161547514848,1e-05,0.1,1.0,51,4,47,0,,,,
90,1,B,A,357,False,8,7,-487.3625,-65.09564236111113,0.4444444444444444,40.521907806396484,0.4842507243156433,0.6064754216696295,105.29186477422539,0.0002485145856484963,1e-05,0.1,1.0,55,11,44,0,,,,
91,2,A,B,399,False,6,8,-524.8375000000001,-70.14775068681321,0.43956043956043955,12.265188217163086,0.44673359394073486,0.7415558222626791,68.26196645121578,0.0002609843707737542,1e-05,0.1,1.0,47,2,45,0,,,,
92,3,B,A,282,False,8,5,-498.76171875,-74.80659816576089,0.43478260869565216,-9.118207931518555,0.5327377915382385,0.594906292622909,21.651786742236126,0.00023442283692787826,1e-05,0.1,1.0,30,2,28,0,,,,
93,0,A,A,267,False,8,6,509.025,-68.52883904569894,0.44086021505376344,57.6801643371582,0.523097574710846,0.5996583837941493,105.49524551390712,0.00022467377676476023,1e-05,0.1,1.0,33,7,26,0,,,,
94,1,B,A,354,False,8,7,-521.5609375,-73.34832945478726,0.43617021276595747,14.322510719299316,0.5846849679946899,0.6167444615930435,49.40707699730082,0.0002684550909519876,1e-05,0.1,1.0,35,3,32,0,,,,
95,2,A,A,279,False,8,7,511.3734375,-67.19336348684213,0.4421052631578947,-3.1800482273101807,0.3982195556163788,0.738930600695312,23.95474749632385,0.0002450698525509758,1e-05,0.1,1.0,31,1,30,0,,,,
96,3,B,A,264,False,8,6,-517.178125,-71.88070475260419,0.4375,13.799934387207031,0.6845949292182922,0.6110418212167393,42.05145241608936,0.00025729121549539886,1e-05,0.1,1.0,33,1,32,0,,,,
97,0,A,B,246,False,4,8,-517.3828125,-76.47350998711343,0.4329896907216495,-12.895438194274902,0.7221096754074097,0.5440172507932423,42.927943343586584,0.00024517691901402677,1e-05,0.1,1.0,23,5,18,0,,,,
98,1,B,B,479,False,6,8,509.425,-70.49495376275513,0.4387755102040816,16.499515533447266,0.5325595736503601,0.7015835651990924,49.63669608332451,0.00024007014907841725,1e-05,0.1,1.0,68,6,62,0,,,,
99,2,A,B,330,False,7,8,-514.7609375,-74.98248895202023,0.43434343434343436,-15.083415985107422,0.3476828634738922,0.7286084112715616,59.170648179688754,0.0002380807816256167,1e-05,0.1,1.0,32,2,30,0,,,,
100,3,B,A,470,False,8,7,-528.53984375,-79.51806250000003,0.43,10.664451599121094,0.4503966271877289,0.757734303990298,23.854586219802464,0.00022584993711880736,1e-05,0.1,1.0,46,1,45,0,,,,
101,0,A,A,262,False,8,6,511.9921875,-69.14385156250002,0.44,4.052700996398926,0.40197354555130005,0.7461188758412997,13.860764957401333,0.00020665195293864317,1e-05,0.1,1.0,30,2,28,0,,,,
102,1,B,A,275,False,8,7,-517.6,-69.11278125000001,0.44,19.491098403930664,0.5572686195373535,0.6220813015388558,49.78202024542604,0.0002284030886267007,1e-05,0.1,1.0,30,3,27,0,,,,
103,2,A,B,433,False,6,8,-541.74375,-79.6283125,0.43,-25.329824447631836,0.6011000275611877,0.5914107733052522,66.8751943407861,0.00024865894978165444,1e-05,0.1,1.0,58,6,52,0,,,,
104,3,B,A,290,False,8,3,-537.91171875,-79.89053906250003,0.43,-0.7328899502754211,0.782960832118988,0.5716006454771779,36.80403897587898,0.0002600573240764031,1e-05,0.1,1.0,33,3,30,0,,,,
105,0,A,B,457,False,6,8,-532.79140625,-90.25321875000002,0.42,1.4745972156524658,0.3319890797138214,0.8117878221367535,8.18909336815069,0.00023568742535806333,1e-05,0.1,1.0,38,0,38,0,,,,
106,1,B,A,293,False,8,5,-525.4875000000001,-90.466453125,0.42,-2.322232723236084,0.8278082013130188,0.4843186408673462,30.675590765309888,0.00023700019910676554,1e-05,0.1,1.0,19,1,18,0,,,,
107,2,A,B,317,False,6,8,-519.05859375,-100.8110390625,0.41,122.2025146484375,0.480912446975708,0.6019628049423635,185.97533508814035,0.00032019435007382945,1e-05,0.1,1.0,40,8,32,0,,,,
108,3,B,B,288,False,6,8,516.5296875,-100.73436718750001,0.41,-20.901254653930664,0.5180078744888306,0.6632085639756877,62.15052559765455,0.0002982650170134915,1e-05,0.1,1.0,37,2,35,0,,,,
109,0,A,A,296,False,8,7,509.453125,-90.585203125,0.42,-36.71063232421875,0.5635228157043457,0.6927996434803523,80.33753802986533,0.0002821207325987866,1e-05,0.1,1.0,28,2,26,0,,,,
110,1,B,A,259,False,8,5,-512.25,-90.318546875,0.42,17.768577575683594,1.0236293077468872,0.5032965549962682,41.26179974249703,0.00026359291035204775,1e-05,0.1,1.0,32,3,29,0,,,,
111,2,A,B,302,False,7,8,-506.1625,-90.18995312500002,0.42,-3.0115368366241455,0.37550318241119385,0.6311174158938229,25.80782230289282,0.00024952796641658417,1e-05,0.1,1.0,30,1,29,0,,,,
112,3,B,A,502,False,8,7,-531.7492187500001,-90.47855468750002,0.42,-10.372917175292969,0.49219924211502075,0.6403641452822362,55.924471066375354,0.00023935717631521364,1e-05,0.1,1.0,54,6,48,0,,,,
113,0,A,B,344,False,5,8,-536.40625,-100.84757031250001,0.41,2.500908851623535,0.353330135345459,0.7798202344301072,1.6964120422519096,0.00021650213478782124,1e-05,0.1,1.0,22,0,22,0,,,,
114,1,B,A,292,False,8,6,-505.8375,-110.7376328125,0.4,-1.2649482488632202,0.36356449127197266,0.5930679547379137,60.47132207015771,0.0002583982426440775,1e-05,0.1,1.0,24,6,18,0,,,,
115,2,A,B,383,False,7,8,-489.890625,-120.6725234375,0.39,22.979381561279297,0.31377846002578735,0.7400105393412938,63.080360633595014,0.0002843058355798401,1e-05,0.1,1.0,48,8,40,0,,,,
116,3,B,B,365,False,7,8,520.5109375,-120.36936718750002,0.39,5.8923797607421875,0.5911387205123901,0.6419610721257297,28.393309508079927,0.00026400406160445025,1e-05,0.1,1.0,47,5,42,0,,,,
117,0,A,B,333,False,5,8,-538.8125000000001,-120.5551953125,0.39,-66.54188537597656,0.6099967956542969,0.6281220303848443,91.80128592010335,0.00026380245032014065,1e-05,0.1,1.0,40,2,38,0,,,,
118,1,B,B,345,False,6,8,488.4578125,-110.49811718749999,0.4,-13.726288795471191,0.43929150700569153,0.7061273977132053,37.766444127224794,0.0002482735969447727,1e-05,0.1,1.0,47,4,43,0,,,,
119,2,A,B,335,False,6,8,-494.9625,-120.5752578125,0.39,-40.30536651611328,0.508598268032074,0.6555877924565734,68.76902703846157,0.0002600885541771332,1e-05,0.1,1.0,50,6,44,0,,,,
120,3,B,A,244,False,8,7,-491.94765624999997,-120.39152343749998,0.39,27.234390258789062,0.4696706235408783,0.6751437058266666,87.26827094937896,0.0002904659819556308,1e-05,0.1,1.0,34,3,31,0,,,,
121,0,A,A,440,False,8,7,461.23437499999994,-120.6672734375,0.39,-10.454764366149902,0.5819774270057678,0.6180877091406592,59.88319003061418,0.0002889181546939235,1e-05,0.1,1.0,46,7,39,0,,,,
122,1,B,A,282,False,8,6,-495.0671875,-120.4645703125,0.39,16.04422378540039,0.41026565432548523,0.6775326175977905,51.92345515938129,0.00027657050443172975,1e-05,0.1,1.0,36,3,33,0,,,,
123,2,A,B,441,False,7,8,-515.07890625,-130.6964375,0.38,14.557848930358887,0.43052828311920166,0.736086696395554,44.37832072882204,0.0002660854822190007,1e-05,0.1,1.0,57,2,55,0,,,,
124,3,B,A,404,False,8,6,-508.5171875,-130.467921875,0.38,5.738396644592285,0.479277640581131,0.7125416229131519,28.572417042075738,0.000244194443351542,1e-05,0.1,1.0,43,4,39,0,,,,
125,0,A,A,333,False,8,7,517.2,-120.14880468750002,0.39,15.653085708618164,0.3736293911933899,0.7137791707133008,26.04225284651549,0.00022235212251216856,1e-05,0.1,1.0,39,7,32,0,,,,
126,1,B,B,289,False,5,8,507.525,-109.98171093750003,0.4,5.632166385650635,0.6555815935134888,0.569630350031574,13.521206197749263,0.00020102375122651493,1e-05,0.1,1.0,35,2,33,0,,,,
127,2,A,B,254,False,6,8,-517.0640625,-109.70703125000001,0.4,-18.969106674194336,0.34068915247917175,0.6338279948574375,65.71211354657054,0.0002458116547587655,1e-05,0.1,1.0,27,4,23,0,,,,
128,3,B,A,276,False,8,7,-486.0078125,-109.46310937500002,0.4,-10.748710632324219,0.3681527078151703,0.676791069897771,42.81374940692143,0.00022547757394242388,1e-05,0.1,1.0,34,4,30,0,,,,
129,0,A,A,372,False,8,7,474.7546875,-109.95378125,0.4,51.500919342041016,0.4403260350227356,0.6642484593074037,82.03495429001204,0.00021388943721753394,1e-05,0.1,1.0,41,6,35,0,,,,
130,1,B,A,314,False,8,6,-526.5375,-109.81328125000002,0.4,23.176198959350586,0.4446474015712738,0.6887543730238419,55.80649780915345,0.0002423430317078228,1e-05,0.1,1.0,37,6,31,0,,,,
131,2,A,A,356,False,8,6,507.71250000000003,-109.88926562500002,0.4,9.9474515914917,0.4642190635204315,0.7276688774737219,19.730889144316652,0.00022283895145448066,1e-05,0.1,1.0,30,3,27,0,,,,
132,3,B,B,267,False,7,8,509.240625,-109.9414375,0.4,9.018675804138184,0.5273162722587585,0.6649711478614446,24.713192566295177,0.00020766946627258698,1e-05,0.1,1.0,33,2,31,0,,,,
133,0,A,B,283,False,6,8,-511.6671875,-109.823890625,0.4,26.224884033203125,0.38685181736946106,0.7038697589795729,44.893531154232825,0.0002191082113002401,1e-05,0.1,1.0,29,3,26,0,,,,
134,1,B,A,222,False,8,5,-501.52734375,-119.83472656250002,0.39,-0.43558675050735474,0.2993854582309723,0.8447151978810629,7.37900780457527,0.0001973666552203971,1e-05,0.1,1.0,15,0,15,0,,,,
135,2,A,B,469,False,6,8,-540.5484375000001,-130.4543515625,0.38,-39.94948959350586,0.47399812936782837,0.7291465917663383,74.78506764983418,0.00019573297262937678,1e-05,0.1,1.0,60,6,54,0,,,,
136,3,B,B,307,False,6,8,522.9890625,-130.33375781249998,0.38,-30.226381301879883,0.4523671269416809,0.6932087645704008,61.29839181655462,0.0001995178641269641,1e-05,0.1,1.0,46,3,43,0,,,,
137,0,A,A,337,False,8,7,510.7734375,-119.92153906249997,0.39,-70.48367309570312,0.5577355623245239,0.6626681806371114,115.63502816548036,0.00022923764681445795,1e-05,0.1,1.0,41,7,34,0,,,,
138,1,B,B,218,False,5,8,502.3046875,-120.02949218749997,0.39,-16.266393661499023,0.45965155959129333,0.7160725714121428,67.6636940911747,0.00022561292984019492,1e-05,0.1,1.0,27,1,26,0,,,,
139,2,A,A,271,False,8,6,526.0375,-109.10927343749998,0.4,-2.3477964401245117,0.35245388746261597,0.7641321170010738,38.43294351068006,0.0002019673258818423,1e-05,0.1,1.0,35,1,34,0,,,,
140,3,B,A,292,False,8,5,-518.796875,-119.51599218749996,0.39,-2.774946451187134,0.5234209299087524,0.6375045728470597,12.895126635744615,0.00018700083410476995,1e-05,0.1,1.0,28,2,26,0,,,,
141,0,A,B,259,False,7,8,-487.18906250000003,-119.12174218749999,0.39,28.85453224182129,0.4120278060436249,0.6657722916063853,80.00135001711487,0.0002195787330353968,1e-05,0.1,1.0,38,5,33,0,,,,
142,1,B,A,169,False,8,3,-514.671875,-119.18763281249998,0.39,4.086385250091553,0.5771724581718445,0.7101923855287688,3.304832921797593,0.00020225794386052504,1e-05,0.1,1.0,14,1,13,0,,,,
143,2,A,B,315,False,6,8,-505.446875,-118.84537499999996,0.39,-0.8451355695724487,0.46739813685417175,0.6983431501570226,42.284122213755964,0.0001939763813576386,1e-05,0.1,1.0,38,4,34,0,,,,
144,3,B,B,462,False,6,8,510.1234375,-108.24926562499996,0.4,-13.197362899780273,0.48215606808662415,0.694824970393752,32.511307440321794,0.00019315410606606672,1e-05,0.1,1.0,61,5,56,0,,,,
145,0,A,A,204,False,8,7,522.209375,-97.81591406249998,0.41,1.1739622354507446,0.6566087603569031,0.6353640481829643,49.13375067807682,0.00018321748630029092,1e-05,0.1,1.0,22,1,21,0,,,,
146,1,B,B,287,False,5,8,518.2109375,-87.85268749999997,0.42,-51.4583625793457,0.611739456653595,0.6149651129011906,81.22580762107562,0.0001981334282396836,1e-05,0.1,1.0,51,7,44,0,,,,
147,2,A,A,284,False,8,7,522.2890625,-77.33062499999997,0.43,5.134313106536865,0.5284044146537781,0.6011711611575633,43.466903570025245,0.00019232084228628762,1e-05,0.1,1.0,47,5,42,0,,,,
148,3,B,B,302,False,6,8,523.975,-66.73045312499997,0.44,54.73076629638672,0.3953838050365448,0.7371701866624145,116.5970660193969,0.00027201051277666845,1e-05,0.1,1.0,39,5,34,0,,,,
149,0,A,B,309,False,7,8,-496.54375,-76.88228124999995,0.43,14.022544860839844,0.5131687521934509,0.6680638711485435,60.613315467770555,0.0002736540659352139,1e-05,0.1,1.0,54,2,52,0,,,,
150,1,B,A,259,False,8,5,-519.0171875,-87.23003124999997,0.42,9.925375938415527,0.507666289806366,0.7062505896108884,42.1585927574876,0.0002463277774548031,1e-05,0.1,1.0,29,2,27,0,,,,
151,2,A,B,232,False,4,8,-528.49921875,-97.57294531249995,0.41,5.3234171867370605,0.7568942308425903,0.5480635293526575,38.1426024561039,0.00023866117366402414,1e-05,0.1,1.0,25,3,22,0,,,,
152,3,B,B,287,False,5,8,528.41875,-97.08121093749996,0.41,-59.8191032409668,0.5056197047233582,0.6807434227398694,105.13597750309293,0.0002467593722101163,1e-05,0.1,1.0,42,6,36,0,,,,
153,0,A,B,344,False,6,8,-511.190625,-107.33402343749995,0.4,9.046477317810059,0.7528920769691467,0.5617221900914877,46.227367392934305,0.00025949715921835185,1e-05,0.1,1.0,46,5,41,0,,,,
154,1,B,B,399,False,6,8,506.2,-107.34764843749994,0.4,0.5973846316337585,0.3424800634384155,0.7744922591718258,31.499015969748427,0.0002461007086826879,1e-05,0.1,1.0,54,3,51,0,,,,
155,2,A,B,319,False,6,8,-544.8609375,-118.00728906249994,0.39,-31.307584762573242,0.6392830014228821,0.6073143051938614,83.38796433415276,0.00024021963832380038,1e-05,0.1,1.0,40,6,34,0,,,,
156,3,B,A,365,False,8,7,-511.253125,-117.69916406249993,0.39,-36.71314239501953,0.39338555932044983,0.7019511051823832,67.29913555554502,0.0002919534175096906,1e-05,0.1,1.0,41,4,37,0,,,,
157,0,A,B,291,False,7,8,-524.6,-117.63692968749993,0.39,24.965343475341797,0.4649081528186798,0.6867135380103774,62.84089771235174,0.00026747047426984227,1e-05,0.1,1.0,35,2,33,0,,,,
158,1,B,B,282,False,6,8,530.7156249999999,-107.08745312499993,0.4,6.381236553192139,0.4677705466747284,0.7843387917135701,20.180512632048274,0.00024066651969763118,1e-05,0.1,1.0,33,1,32,0,,,,
